search_postcode,search_radius,date_scraped,date_posted,valid_until,job_id,job_title,job_type,location,contact_name,start_date,salary_min,listed_on,recruiter,recruiter_url,job_reference,url,job_description,job_skills,addressLocality,addressRegion,postalCode,addressCountry
W4 2LP,[5],2018-11-28 21:44:16,2018-10-29,2018-11-29T00:00,2589505,Applications Software Developer,FULL_TIME,"Wembley,Greater London,HA0,GB",Tom Reynolds,,[50000],2018-10-29,Rise Technical Recruitment Ltd,http://www.risetechnicalrecruitment.co.uk,RTR 69193h_1540811944,https://www.technojobs.co.uk/job/2589505/applications-software-developer/,"Applications Software Developer 

&pound;35,000 - &pound;50,000 + 33 Days Holiday + Non Contributory Pension + Bonus

Wembley, Greater London

Are you a Software Developer with experience in C# looking to work in a truly global company with excellent training and career opportunities to step into management or technical leadership?

You will get lots of investment in training, opportunities to travel the globe if you want and work as part of a close knit team. You will become a real go to technical expert once you've trained and there are lots of new projects on the way.

The company are a genuine industry leader established over 200 years ago and maintain their position through investment in R&D. They pride themselves on having highly skilled and well trained people across their company and provide an excellent place to work. 

This would suit someone looking for an applications based developer role in C# with some experience / exposure in .NET, SQL, WCF, Winforms and File I/O as a starting point. Comprehensive training will be provided to get you to expert level.

The Role: 
-Develop state of the art windows based applications in C# in .NET
-Play a lead in new projects once trained
-Write installshield packs, Agile methodology, develop visual studio reports

The Person:
-Experience in C# in a .NET environment
-Exposure to SQL, WCF, Winforms, File I/O
-Looking for lots of training and investment

Click apply now to submit your application or call Tom Reynolds at Rise Technical

Software, Developer, Engineer, Programming, C#, .NET, ADO.NET, Applications, Windows, Winforms, File Input, Output, WCF, MS-SQL, MSSQL, Wembley, Greater London.","csharp,developer,software,winforms,windows,installshield,.net,agile",Wembley,Greater London,HA0,GB
W4 2LP,[5],2018-11-28 21:44:17,2018-11-15,2018-12-15T00:00,2597607,iOS and Android Developer  ,FULL_TIME,"Twickenham,Greater London,TW1,GB",Richard Leng,ASAP ,[60000],2018-11-15,Rise Technical Recruitment Ltd,http://www.risetechnicalrecruitment.co.uk,RTR72982_1542276589,https://www.technojobs.co.uk/job/2597607/ios-and-android-developer/,"iOS and Android Developer 
&pound;40'000-&pound;60'000 + Technical Progression + Healthcare + Pension + Holiday + More 
Twickenham, Greater London

Are you passionate about new technology and looking to be part of a rapidly expanding and well backed start-up who partner with one of the UK's fastest growing privately owned technology companies?

Great opportunity to be valued within a small but rapidly growing newly formed in-house development team offering huge technical exposure and the chance to play a pivotal role in the products success.

This dynamic, hardworking, focused and highly innovative organisation consists of likeminded and technology focused individuals who are all driving toward one thing&hellip;. The product due to launch is set to revolutionise the health, fitness and sporting industries and has solid financial backing as well as a very well established partner on-board! Having just brought development in-house, they are looking for passionate IOS and Android developers to Join this small but growing team.

You will be responsible for the delivery of live working solutions to their customers on the Android/iOS platform. With the product designed for consumers; reliability, functionality and ease of use is essential their initial launch. Working with a small but growing team, this role suits someone looking for end to end development work around new cutting edge consumer technology.

Perfect position for a Developer looking to be part of a business that strives off innovation and encourages personal career development.

The Role:

* Android /iOS Developer
* Cutting edge wearable sports technology 
* C++, Java
* Swift, Objective-C
* Agile environment
* New in-house development team 
* &pound;40'000-&pound;60'000 + Technical Progression

The Person:

* Android /iOS Developer
* C++, Java
* Swift, Objective-C
* Looking to work within a technology start-up
* Look to work in a professional, focused and innovative environment full of like-minded tech experts! 
* Passionate about new technology 
* Looking to technical enhance your experience and gain exposure to new technology

To apply for this position, please click apply and an experienced consultant will contact shortly!","android,developer,consultant,agile",Twickenham,Greater London,TW1,GB
W4 2LP,[5],2018-11-28 21:44:17,2018-11-02,2018-12-02T00:00,2591772,Technical Sales Advisor (Construction),FULL_TIME,"Brentford,Greater London,TW8,GB",Alex Rennie,ASAP,[25000],2018-11-02,Rise Technical Recruitment Ltd,http://www.risetechnicalrecruitment.co.uk,RTR-74664_1541173671,https://www.technojobs.co.uk/job/2591772/technical-sales-advisor-construction/,"Brentford, Hounslow

&pound;20,000 - &pound;25,000 + Training + Bonus + Healthcare + Pension + Excellent Benefits

An excellent opportunity for a highly motivated, approachable person who has an interest in construction and sales to join a market leading company. You will be fully trained on specialist products used in the construction industry.

Do you have an interest or qualifications relating to the construction industry? Are you looking for a customer facing role that will provide extensive technical training?

This well-established company specialises in the design and manufacture of specialist construction product for a wide range of customers. They are well known for investing in their staff and providing excellent training and routes for progression through their wider group.

You will be office based within a small team responsible for dealing with incoming technical sales calls on the company's specialist products. You will be converting enquiries to maximise the sale of products. You will receive extensive in house training that will see you become an expert on their products as well as ongoing career development opportunities within the group.

The ideal candidate will be keen to get into the construction industry and has previous sales or technical experience. They will be highly motivated for extensive training and kick-starting their career. They will be an excellent communicator and a great multitasker. Any construction related qualifications (Diploma/BTEC/NVQ etc.) are highly desirable. 

The Role: 

* Trainee Technical Sales Advisor (Construction Industry)
* Full Training Provided
* Maximising the sale of specialist products
* Liaising with different types of customers
* &pound;20,000 - &pound;25,000 + Training + Bonus + Healthcare + Pension + Excellent Benefits

The Person: 
* Must have an interest in construction 
* Good communication skills 
* Looking for extensive technical and sales training within a market leading company 
* Must live within a commutable distance of Brentford

This vacancy is being advertised by Rise Technical Recruitment Ltd. The services of Rise Technical Recruitment Ltd are that of an Employment Agency.

Rise Technical Recruitment Ltd regrets to inform that our client can only accept applications from engineering candidates who have a valid legal permit or right to work in the United Kingdom.
  
Potential candidates who do not have this right or permit, or are pending an application to obtain this right or permit should not apply as your details will not be processed.","construction,trainee,engineering,legal",Brentford,Greater London,TW8,GB
W4 2LP,[5],2018-11-28 21:44:17,2018-11-08,2018-12-08T00:00,2594390,Software Development Engineer in Test - SDET / Automation Architect,FULL_TIME,"London,Greater London,WC1A 2QH,GB",CV Response Team,asap,[100000],2018-11-08,AWD Recruitment,http://,AWDO-P4494,https://www.technojobs.co.uk/job/2594390/software-development-engineer-in-test-sdet-automation-architect/,"Software Development Engineer in Test (SDET) / Automation Architect that has a very strong development background with &lsquo;hands on&rsquo; experience of Test Automation, Continuous Integration and DevOps practices is required to re-locate and work overseas in Australia for a well-established and successful Company.
	

SALARY: $100,000 - $170,000 AUD per annum (equivalent to &pound;56,000 - &pound;95,500 per annum) + Visa & Relocation Package + Benefits

IMPORTANT - LOCATION: This job is based in Australia - The Company is looking for UK based candidates who want to relocate and work overseas in Australia - Visa Sponsorship and Relocation Package Available.

JOB TYPE: Full-Time, Permanent


** Relocate to Australia with VISA Sponsorship and Relocation Package **

** Exceptional Career Development Opportunities **

** Diverse Range of Projects ** 

** Clear Progression Path **

** Work for a Global, Dynamic, Market Leader **


KEY REQUIREMENTS: You must have a solid understanding of OOP development practices and with Java, C# or similar. You will also need extensive experience delivering high quality test automation solutions with tools such as Selenium, Ranorex, Coded UI etc.


JOB OVERVIEW

&bull;	Are you a &lsquo;hands on&rsquo; technical leader wanting to take your career to the next level?  

&bull;	Would you like to relocate to sunny Australia with a Visa & Relocation package included?

&bull;	Do you have the ability lead from the front within a dedicated technical division with a global leader?

&bull;	Can you remain hands-on whilst working on strategic client engagements nationally?

If so, look no further...

We have a fantastic new job opportunity for a Software Development Engineer in Test (SDET) / Automation Architect that has a very strong development background with &lsquo;hands on&rsquo; experience of Test Automation, Continuous Integration and DevOps practices.

Working as the Software Development Engineer in Test (SDET) / Automation Architect you will be an automation evangelist and a top gun developer who knows how to build highly scalable, robust and maintainable solutions and lead successful teams and projects.

You will also be equally comfortable discussing best practice with developers and potential opportunities with clients. You must know how to assess risk and ROI and have the technical expertise to fix complex issues and architect high-quality solutions.

As the Software Development Engineer in Test (SDET) / Automation Architect you will have a proven track record and the battle scars to prove it, enabling you to avoid common pitfalls and to mentor junior members of the team in best practice.

For the right person, the Company will provide a Visa, a competitive salary, a great working environment, training, mentorship and the support you need to advance your skills and experience, whilst developing a rewarding career.

If you&rsquo;ve enjoyed the UK summer this year and would like over 200 days a year of sunshine, then Australia could be the place for you.


ABOUT THE COMPANY

As a successful candidate, you will have a great opportunity to join this well-established, market leading Company that employs over 1,500+ permanent employees globally and are currently experiencing rapid growth. Due to this rapid expansion, they are seeking highly experienced professional to join their Australian teams on a permanent basis. You will be working with the best in the industry and enjoying a variety of employee incentives including award-winning career development programmes.

The Company has offices in key cities throughout Australia, including Sydney, Brisbane, Perth and Melbourne.


APPLY TODAY

If this job looks like your ideal position then please send in your CV as soon as possible for our Recruitment Team to review.


DUTIES

Your duties and responsibilities as the Software Development Engineer in Test (SDET) / Automation Architect include:

&bull;	Define strategies and implementation plans which demonstrate ROI

&bull;	Work with developers and test engineers to improve test and release processes

&bull;	Build and maintain test tooling and frameworks

&bull;	Manage stakeholder expectations and communicate with developers

&bull;	Document and report progress, risks, issues and defects

&bull;	Lead by example and demonstrate best practices in software development


IDEAL CANDIDATE REQUIREMENTS

&bull;	A solid understanding of OOP development practices and with Java, C# or similar

&bull;	Extensive experience delivering high quality test automation solutions with tools such as Selenium, Ranorex, Coded UI etc.

&bull;	Demonstrated ability to solve technical problems and implement innovative solutions

&bull;	Hands on experience with Continuous Integration tools such as Jenkins, Bamboo, Team City, Circle CI etc.

&bull;	Web Service and API testing

&bull;	BDD with tools such as Cucumber, SpecFlow, JBehave

&bull;	Version control with GIT and a good understanding of branching and merging

&bull;	A good understanding of web technologies such as HTML, CSS, JavaScript and AJAX

&bull;	Excellent relationship building and communication skills
 
Desirable Skills 

&bull;	Cloud experience - AWS or Azure

&bull;	Configuration Management tools such as Ansible, Chef, Puppet, OpsWorks etc.

&bull;	Service Virtualisation / API Stubbing

&bull;	Mobile Testing

&bull;	Practical SQL and database experience


HOW TO APPLY

To be considered for this job vacancy, please submit your CV to our Recruitment Team who will review your details. CV&rsquo;s of Job Applicants meeting this requirement will be submitted to our Client for consideration. By submitting your job application to us you are hereby giving us your express consent to submit your details to our Client for this purpose.

PLEASE NOTE: CVs MUST be attached to your email job application in Microsoft Word or PDF format for our systems to process your application correctly, rather than your CV copied and pasted into the body of the email.

JOB REF: AWDO-P4494

Full-Time, Permanent IT Technical Jobs, Careers and Vacancies. Recruitment - Fina a New Job and Work in Australia. Recruitment and CV Sourcing Services provided by AWD online.

AWD online operates as an employment agency

awd online | http://www.awdo.co.uk","test,architect,software,engineer,devops,ui,oop,csharp,javascript,developer,support,awd,sql,junior,pdf",London,Greater London,WC1A 2QH,GB
W4 2LP,[5],2018-11-28 21:44:18,2018-11-05,2018-12-05T00:00,2592610,Junior / Graduate Technical Sales Advisor (Construction),FULL_TIME,"Brentford,Greater London,TW8,GB",Alex Rennie,ASAP,[25000],2018-11-05,Rise Technical Recruitment Ltd,http://www.risetechnicalrecruitment.co.uk,RTR-74664B_1541427157,https://www.technojobs.co.uk/job/2592610/junior-graduate-technical-sales-advisor-construction/,"Brentford, Hounslow

&pound;20,000 - &pound;25,000 + Training + Bonus + Healthcare + Pension + Excellent Benefits

An excellent opportunity for a highly motivated, approachable person who has an interest in construction and sales to join a market leading company. You will be fully trained on specialist products used in the construction industry.

Do you have an interest or qualifications relating to the construction industry? Are you looking for a customer facing role that will provide extensive technical training?

This well-established company specialises in the design and manufacture of specialist construction product for a wide range of customers. They are well known for investing in their staff and providing excellent training and routes for progression through their wider group.

You will be office based within a small team responsible for dealing with incoming technical sales calls on the company's specialist products. You will be converting enquiries to maximise the sale of products. You will receive extensive in house training that will see you become an expert on their products as well as ongoing career development opportunities within the group.

The ideal candidate will be keen to get into the construction industry and has previous sales or technical experience. They will be highly motivated for extensive training and kick-starting their career. They will be an excellent communicator and a great multitasker. Any construction related qualifications (Diploma/BTEC/NVQ etc.) are highly desirable. 

The Role: 

* Trainee Technical Sales Advisor (Construction Industry)
* Full Training Provided
* Maximising the sale of specialist products
* Liaising with different types of customers
* &pound;20,000 - &pound;25,000 + Training + Bonus + Healthcare + Pension + Excellent Benefits

The Person: 
* Must have an interest in construction 
* Good communication skills 
* Looking for extensive technical and sales training within a market leading company 
* Must live within a commutable distance of Brentford

This vacancy is being advertised by Rise Technical Recruitment Ltd. The services of Rise Technical Recruitment Ltd are that of an Employment Agency.

Rise Technical Recruitment Ltd regrets to inform that our client can only accept applications from engineering candidates who have a valid legal permit or right to work in the United Kingdom.
  
Potential candidates who do not have this right or permit, or are pending an application to obtain this right or permit should not apply as your details will not be processed.","construction,trainee,legal,graduate,engineering,junior",Brentford,Greater London,TW8,GB
W4 2LP,[5],2018-11-28 21:44:18,2018-11-13,2018-12-13T00:00,2596636,Business Analysts,FULL_TIME,"London,Greater London,E1,GB",The Home Office,ASAP,[45459],2018-11-13,The Home Office,http://,TJ345854418,https://www.technojobs.co.uk/job/2596636/business-analysts/,"At the Home Office, we are working towards the common goals of keeping the British public safe and enhancing the nation&rsquo;s wellbeing. Our work is high-profile, fast-paced, and offers access to the types of large-scale projects that cannot be matched elsewhere.  Tasked with controlling immigration, cutting crime, preventing terrorism and promoting economic growth, our people work across challenges that range from tackling anti-social behaviour and drug use, to exploring innovative technologies that will support policing capabilities. 

We place great value in the contribution that our Business Analysts make to the work of the Home Office, particularly in relation to the important change programmes that are currently underway. These programmes are addressing new technology and emerging threats, so their success is imperative.  When you join project delivery your work will therefore be felt across global issues, on large-scale projects that are career-defining - and that have the potential to impact on millions of lives. As such, you will work across multiple challenges, using a variety of methodologies in order to support the delivery of complex projects. Challenging yourself to find solutions to complex problems, you will enable the important transition from current business models to future ways of working, with your recommendations transforming project achievements. 

To excel in Home Office project delivery, you will have experience in a business analysis role, with the capacity to work in rapidly changing, agile environments. You will need excellent communication skills, with the ability to understand the requirements of multiple stakeholders. Using your understanding of process modelling, gap analysis and impact analysis, you will be involved in every element of these projects - so you will also need a good grasp of quality, risk and issue management. Crucially, you will have great people skills, motivating results and inspiring change. We embrace an inclusive and diverse working environment, where applications are invited from all backgrounds, so if you have skills that you believe are transferrable to this important field, then we would welcome your application. 

The Home Office provides a working environment that is as stimulating as it is supportive. With flexible working options (including the chance to apply for this position in a full-time, part-time or job-share capacity), we will help you achieve a good work/life balance. This will be further enhanced by a desirable benefits package including a generous pension, 34 days of holiday inclusive of bank holidays, plus one extra day of leave for the Queen&rsquo;s birthday. Our people are encouraged to pursue their ambitions, so you will also have access to plenty of training and development opportunities.   

To work in a project where every day is different, and every challenge has the scope to enhance and improve the wellbeing of the British population, then get in touch today.   

To apply for this role please click the APPLY button.","support,analysis,risk,excel,agile",London,Greater London,E1,GB
W4 2LP,[5],2018-11-28 21:44:18,2018-11-05,2018-12-05T00:00,2592489,Embedded Software Engineer,FULL_TIME,"London,Greater London,E1,GB",BBOXX,ASAP,NA,2018-11-05,BBOXX,http://,TJ3455151,https://www.technojobs.co.uk/job/2592489/embedded-software-engineer/,"DESCRIPTION

Lack of energy access in sub-Saharan Africa is a significant problem, with more than 600 million people currently without mains electricity supply. In Rwanda, 9.5 million people or 81% of the population cannot access mains electricity, which has a negative impact on quality of life and limits people&rsquo;s chances of achieving economic prosperity.

BBOXX is helping to address this issue by providing off-grid communities in developing countries with affordable energy solutions. BBOXX customers typically use a Pay-As-You-Go payment method, which enables very low-income customers access to electricity at home that they would otherwise not be able to afford. To date BBOXX has installed more than 150,000 systems and provided around 750,000 people with access to energy.

Role Purpose: 

As an Embedded Software Engineer at BBOXX you will be based in our London office, where you will work alongside a growing team of Software Developers, Hardware Designers and Designers to develop the next generation of BBOXX products. Your role will be to create firmware solutions to monitor, control and remote update our off grid systems. You may also be working on the ecosystem around the products such as desktop tools used for diagnosing systems issues in our repair centres and production facilities.

Our Embedded Solutions:

STM32 family MCU's running C language based RTOS

Data driven and network connected using GSM and BT

About the role:

In a typical week you will be:

-Designing and Developing embedded solutions for products across multiple business segments
-Creating highly tested and production ready firmware releases
-Collaborating and problem solving with Electronic Engineering team members
-Creating tests and performing peer code reviews to increase quality
-Documenting domain specific items and reporting issues to relevant teams
-Contributing to continuous improvements in the team&rsquo;s ways of working

You may also be:

Collaborating with other production and repair teams to increase overall productivity and in field reliability
Write scripts and tools to diagnose and log issues for both internal and external use

REQUIREMENTS

You should have all of:

-3+ years working experience in C for embedded systems
-Proven ability to design, develop and debug software for resource constrained systems
-Understanding of in-system communications (UART, I2C, SPI) and how to monitor (scope) them
-Familiarity with RTOS based development
-Working knowledge of IoT protocols such as CoAP, MQTT
-Ability to read and understand schematics, especially for low power electronics
-Some experience working with wireless communications technologies such as GSM or Bluetooth
--Understanding of ARM based microcontrollers such as STM32 family
-Good understanding of design patterns, software tools (Git) and modern develoment practices (design for test)
-Strong ownership ethics and ability to collaborate with others

And ideally some of:

-Experience of development for large volume consumser electronics devices
-Understanding and experience of AWS/Azure IoT platforms
-Experience supporting mass production electronics
-Understanding of testing processes and tools for embedded systems
-Proficiency in Python development

BENEFITS

-Competitive Salary based on experience
-Free breakfasts on Monday morning plus fresh fruit, hot drinks and biscuits every day.
-Working in BBOXX's start up culture - fast pace of development, lots of responsibility, opportunities to learn and implement your own ideas.
-Regular socials - BBOXX organises once monthly social events which can be proposed by anyone on the team. This could be anything from a picnic in the park to pottery painting or the regular pub quiz.

BBOXX will cover the cost of appropriate training courses to help you develop and learn new skills relevant for your role.

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status or disability status.","embedded,software,c,gsm,firmware,engineer,power,hardware,testing,network,electronics,engineering,python,wireless",London,Greater London,E1,GB
W4 2LP,[5],2018-11-28 21:44:18,2018-11-12,2018-12-12T00:00,2596211,INFRASTRUCTURE / DESKTOP SUPPORT ENGINEER,FULL_TIME,"London,Greater London,W1H 6DU,GB",,,NA,2018-11-12,Zodiac Maritime,http://,Infrastructure / Desktop Support Engineer,https://www.technojobs.co.uk/job/2596211/infrastructure-desktop-support-engineer/,"INFRASTRUCTURE / DESKTOP SUPPORT ENGINEER
Looking for a new challenge?

Would you like to join our dynamic IT team in the delivery of day to day IT operations, and key projects for our company-wide IT digital transformation.

We are looking for you to build your credibility across the organisation through a hands-on collaborative approach, by bringing technical and operational IT expertise, as well as an informed and current perspective on technology, systems, security and infrastructure.

Our culture is friendly, team orientated and collaborative. We encourage all members to share ideas and support each other. We hope you will consider our company as the next step in your career.

What are you great at:

- Support the IT team in delivery of Business as Usual (BAU) IT to all users.
- Being proactive, anticipating and mitigating issues, which may impact service availability. 
- Troubleshoot system and network problems, diagnosing and solving hardware or software faults and replace parts.
- Designing, installing and maintaining network and telecommunications infrastructure.
- Infrastructure monitoring, fault diagnosis and resolution, directly or via third parties.
- Capacity monitoring and planning.
- Developing and implementing IT cyber security policies.
- Working with project teams to implement and support new digital transformation technologies.

More about you:

- Experience resolving security and network incidents and building a knowledge-base.
- Professional and positive, with good customer-facing practices.
- Analytical and diligent, with attention to detail.
- Resilient: ability to cope successfully under pressure and with shifting priorities.
- Articulate, with excellent communication skills in both written and spoken English.
- Effective collaborator and communicator at all levels who uses their on initiative and shares skills.
- Self motivated, self-sufficient and enthusiastic team player.
- Assertive, adaptable, collaborative and creative with a Can-do attitude, willing to go the extra mile.
- Demonstrated ability to quickly learn new skills.

Technical Experience of some (not all) of the following:
- Network equipment switches, access points, routers and firewalls
- Cloud platforms i.e. Azure, AWS.
- Microsoft 365 (SharePoint / Teams / MS Office / Office 365 / Enterprise Security).
- Windows 10 / Windows 2016 / AD / Azure AD.
- Linux, Visualisation (VMWare).
- Telephony (PBX / Mobile / VOIP / MDM), A/V systems (audio-visual).
- Equivalent or MSC in Information Technology would be an advantage.","support,network,security,digital,windows,hardware,cloud,software,visualisation,engineer,microsoft,voip",London,Greater London,W1H 6DU,GB
W4 2LP,[5],2018-11-28 21:44:19,2018-11-12,2018-12-12T00:00,2596186,TECHNICAL IT PROGRAMME MANAGER,FULL_TIME,"London,Greater London,W1H 6DU,GB",,,NA,2018-11-12,Zodiac Maritime,http://,Technical IT Programme Manager,https://www.technojobs.co.uk/job/2596186/technical-it-programme-manager/,"TECHNICAL IT PROGRAMME MANAGER

Zodiac Maritime is the largest privately-owned ship management company in the UK with a world-wide trading presence and recognised reputation for performance excellence.

Zodiac is headquartered in London with representative offices in New York, Shanghai, Japan and India, as well as 19 crew recruitment offices located around the world. The open plan London Head Office is located in the West End with a headcount of 150 employees and offshore staff comprising of 4,500 crew members.

We are currently in the early stages of our digital transformation journey. We are therefore recruiting for a hands on permanent Technical IT Programme Manager, who will be part of a small IT team reporting into the CIO.

Definition of Success in this Role:

We require a Technical IT Programme Manager who is a SME in O365 migration programmes:

- Experienced in working with our vendor partners in the successful setup, data migration, transition and decommissioning from our legacy systems to Office 365 (email migration and document management).
- Project delivery and implementation of group wide cyber security programmes and other identified improvement activities and digital transformation projects; on time, on budget and within scope.
- Defining and following an effective and efficient communication and transformation plan which will engage all stakeholders and end users throughout the digital transformation journey.
- Recognised credibility across the organisation through a hands-on, collaborative approach, by bringing technical and commercial expertise, as well as a global future orientated perspective on technology, systems and infrastructure.
- Team collaboration and culture of continuous learning and service delivery.

More about You:

- Bachelor's Degree in Computer Science or equivalent.
- Have 5 - 10 years' experience as a professional Project Manager. Ideally, full project life-cycle tenure accountability.
- Demonstrated experience in project planning, communication, dashboards, KPI's and PPM tools.
- Proven track record in decommissioning, data migration and transition of end users from legacy to new systems. IT change management and cyber security skills would be advantageous.
- Strong interpersonal skills; perceptive, personable, culturally-sensitive.
- Demonstrated a high degree if emotional intelligence.
- Ability to work collaboratively is essential; as is the ability to manage and nurture varied, senior stakeholder relationships.
- Possess excellent facilitation, collaboration and presentation skills.","digital,migration,security",London,Greater London,W1H 6DU,GB
W4 2LP,[5],2018-11-28 21:44:19,2018-11-12,2018-12-12T00:00,2596214,Accenture Break|Through Returners Programme,CONTRACTOR,"London,Greater London,E1,GB",Accenture,January 2019,NA,2018-11-12,Accenture,http://,00649620,https://www.technojobs.co.uk/job/2596214/accenture-breakthrough-returners-programme/,"WHO WE ARE 

We&rsquo;re more than 459,000 people working in over 120 countries around the globe. A world-leading organisation, we provide consultancy and technology expertise to some of the biggest names in just about every industry you can imagine. Clients come to us to make more of their business opportunities, adapt successfully to change, put ideas into action and gain - or sustain - an ambitious edge. We work with 4,000 companies and 91 of the Fortune Global 100, driving innovation to improve the way the world works and lives. As a growing firm, we want talented returners like you to join us.

ACCENTURE BREAK|THROUGH RETURNERS PROGRAMME

Accenture Break|Through is a London-based, 10-week paid internship programme for returning managers starting in mid-January 2019. It&rsquo;s specifically designed to provide a platform for experienced technology professionals to return to the workplace after a career break.

If you have five years&rsquo; minimum experience in technology or professional services, ideally with a project management/PMO background, and have been out of work for 2 years or more, we want to hear from you. Enjoying comprehensive training in our Technology practice, you&rsquo;ll get a taste of life at Accenture, refresh your existing soft skills and learn new technical skills - and put it all into practice in a project-based assignment.  

Throughout your Break|Through experience, we&rsquo;ll ensure you have all the support you need with an experienced mentor who will be on-hand throughout to offer guidance and support. If you perform well and enjoy the experience, you will receive an offer to join us on a permanent basis after you finish the programme. 

Bring your talent and passion to a global organisation at the forefront of innovation, and look ahead to an exceptional career in technology. 

To find out more and to apply, please click the APPLY button.","support,pmo,accenture",London,Greater London,E1,GB
W4 2LP,[5],2018-11-28 21:44:19,2018-11-09,2018-12-09T00:00,2595244,Sales Executive,FULL_TIME,"London,Greater London,E1,GB",Recruiter,,[80000],2018-11-09,Absorb Software UK Ltd,http://,Sales0001,https://www.technojobs.co.uk/job/2595244/sales-executive/,"The Position:

The Sales Executive ideally would have SaaS/Software sales experience and must possess the drive to excel in customer satisfaction and new business sales. The ideal candidate will demonstrate strong relationship building skills, ability to demonstrate value to customers, the curiosity and analytical skills to understand why customers need our solutions and work with cross functional teams to create great outcomes for our customers.

The Company:

Founded in 2003, the Parent Company - Absorb Software UK Ltd is a learning technology company, headquartered in Calgary, with offices in Boston, Dublin, London, and Sydney.

Absorb LMS is our award-winning, flagship product for businesses and higher education institutes around the world.

You might not know what a learning management system is, but you&rsquo;ve probably used one; maybe for a safety course or corporate policy video. Now imagine it&rsquo;s awesome&mdash;`not snooze-worthy&mdash; and you&rsquo;re starting to get the idea!

We're a team of savvy professionals channeling our youthful spirit into industry-leading technology. As a diverse group of talented people from all walks of life, we're about as far from corporate as it gets. We believe in a fun, open and modern work environment with benefits and initiatives that have us ranked as one of Canada's Top Small & Medium Employers. Sounds like a place you&rsquo;d want to work, right?

Why work at Absorb Technology Ltd:

Competitive salary
Pension plan
Full benefits
Paid vacation
Compensation for this role: &pound;50,000.00 - &pound;80,000.00 basic (depending on experience) + &pound;50,000.00 on-target -commission

Job responsibilities:

Proactively seek new business opportunities & generate leads
Prospect lead follow-up and qualification
Conducting software demonstrations in conjunction with our technical team
Producing quotations and illustrating the value of our solutions
Negotiating and closing
Achieving quota and forecasting accurately
Participate in team meetings and projects to improve processes & sales output
Actively develop the skills required to close new businesses independently
Monitor and review personal performance against agreed sales plans and KPIs, taking prompt and appropriate action to correct any shortfalls in performance

The person:

Proven experience of winning new customers through identifying new prospects, initiating contact and gaining new business
Must be able to demonstrate a successful track record in achieving sales and financial targets
Well developed negotiation skills, commercial acumen and awareness
Good communication and interpersonal skills
You must be able to provide proof of legal authorization to work in the UK and for Absorb Technology Ltd.

We look forward to hearing from you!","software,saas,legal,excel",London,Greater London,E1,GB
